Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1323"	"ZNF576"	"1039.0"	"ARCHS4 Coexpression,785;Enrichr Queries,1227;GTEx Coexpression,1106"	""
"gene_set_query"	"1324"	"BARHL1"	"1039.0"	"ARCHS4 Coexpression,1552;Enrichr Queries,742;GTEx Coexpression,824"	"PITX2"
"gene_set_query"	"1325"	"ZUP1"	"1040.0"	"ARCHS4 Coexpression,1509;Enrichr Queries,997;GTEx Coexpression,614"	"CXCL10"
"gene_set_query"	"1326"	"ZNF740"	"1040.0"	"ARCHS4 Coexpression,1311;Enrichr Queries,1077;ReMap ChIP-seq,287;GTEx Coexpression,1485"	""
"gene_set_query"	"1327"	"ZNF695"	"1042.0"	"ARCHS4 Coexpression,1455;Enrichr Queries,769;GTEx Coexpression,903"	"CXCL10"
"gene_set_query"	"1328"	"CAMTA2"	"1043.0"	"ARCHS4 Coexpression,1489;Enrichr Queries,1036;GTEx Coexpression,603"	""
"gene_set_query"	"1329"	"GTF2IRD2"	"1043.0"	"ARCHS4 Coexpression,1080;Enrichr Queries,977;GTEx Coexpression,1073"	"CXCL10"
"gene_set_query"	"1330"	"ZNF479"	"1044.0"	"ARCHS4 Coexpression,1439;Enrichr Queries,162;GTEx Coexpression,1532"	"CXCL10,CXCL8,SAA1,UGT2A3,CCL2,PCK1"
"gene_set_query"	"1331"	"ZNF280B"	"1048.0"	"ARCHS4 Coexpression,1399;Enrichr Queries,696"	"CXCL10,CXCL8"
"gene_set_query"	"1332"	"ZFPM1"	"1048.0"	"ARCHS4 Coexpression,1202;Enrichr Queries,1178;GTEx Coexpression,764"	""
"gene_set_query"	"1333"	"ZNF431"	"1049.0"	"ARCHS4 Coexpression,1168;Enrichr Queries,1135;GTEx Coexpression,843"	""
"gene_set_query"	"1334"	"ZNF160"	"1051.0"	"ARCHS4 Coexpression,589;Enrichr Queries,1310;GTEx Coexpression,1253"	""
"gene_set_query"	"1335"	"ZNF768"	"1051.0"	"ARCHS4 Coexpression,891;Enrichr Queries,745;GTEx Coexpression,1516"	"CXCL2"
"gene_set_query"	"1336"	"ZNF235"	"1053.0"	"ARCHS4 Coexpression,1611;Enrichr Queries,940;GTEx Coexpression,607"	"CXCL10"
"gene_set_query"	"1337"	"EBF2"	"1053.0"	"ARCHS4 Coexpression,905;GTEx Coexpression,1201"	""
"gene_set_query"	"1338"	"SCMH1"	"1054.0"	"ARCHS4 Coexpression,700;GTEx Coexpression,1407"	""
"gene_set_query"	"1339"	"ZNF229"	"1055.0"	"ARCHS4 Coexpression,1415;Enrichr Queries,694"	"C3,CXCL10"
"gene_set_query"	"1340"	"SRCAP"	"1055.0"	"ARCHS4 Coexpression,573;Enrichr Queries,1060;GTEx Coexpression,1531"	""
"gene_set_query"	"1341"	"ZHX3"	"1055.0"	"ARCHS4 Coexpression,1059;Enrichr Queries,934;GTEx Coexpression,1172"	"CXCL10"
"gene_set_query"	"1342"	"RBSN"	"1056.0"	"ARCHS4 Coexpression,763;GTEx Coexpression,1348"	""
"gene_set_query"	"1343"	"AHDC1"	"1056.0"	"ARCHS4 Coexpression,1539;Enrichr Queries,1252;GTEx Coexpression,376"	"SERPINB5"
"gene_set_query"	"1344"	"ZNF3"	"1056.0"	"ARCHS4 Coexpression,933;Enrichr Queries,1218;GTEx Coexpression,1017"	""
"gene_set_query"	"1345"	"SOX12"	"1056.0"	"ARCHS4 Coexpression,513;Enrichr Queries,1111;GTEx Coexpression,1545"	""
"gene_set_query"	"1346"	"ZNF599"	"1058.0"	"ARCHS4 Coexpression,783;Enrichr Queries,945;GTEx Coexpression,1447"	"CXCL10"
"gene_set_query"	"1347"	"ZNF580"	"1059.0"	"ARCHS4 Coexpression,1118;Enrichr Queries,614;GTEx Coexpression,1445"	"TIMP1,S100A9"
"gene_set_query"	"1348"	"ZNF77"	"1061.0"	"ARCHS4 Coexpression,1485;Enrichr Queries,938;GTEx Coexpression,761"	"CXCL10"
"gene_set_query"	"1349"	"SON"	"1063.0"	"ARCHS4 Coexpression,730;GTEx Coexpression,1395"	""
"gene_set_query"	"1350"	"MXD4"	"1064.0"	"ARCHS4 Coexpression,1470;Enrichr Queries,1258;GTEx Coexpression,463"	""
"gene_set_query"	"1351"	"ZNF865"	"1065.0"	"ARCHS4 Coexpression,1176;GTEx Coexpression,953"	""
"gene_set_query"	"1352"	"ZNF407"	"1066.0"	"ARCHS4 Coexpression,1597;Enrichr Queries,1130;GTEx Coexpression,470"	""
"gene_set_query"	"1353"	"TSHZ3"	"1066.0"	"ARCHS4 Coexpression,321;Enrichr Queries,1401;GTEx Coexpression,1477"	"GREM1"
"gene_set_query"	"1354"	"ZFP2"	"1066.0"	"ARCHS4 Coexpression,1241;Enrichr Queries,814;GTEx Coexpression,1144"	"CXCL10"
"gene_set_query"	"1355"	"SKOR2"	"1067.0"	"ARCHS4 Coexpression,1383;GTEx Coexpression,750"	""
"gene_set_query"	"1356"	"ZNF501"	"1067.0"	"ARCHS4 Coexpression,1493;Enrichr Queries,670;GTEx Coexpression,1037"	"CXCL10,CXCL8"
"gene_set_query"	"1357"	"DMBX1"	"1067.0"	"ARCHS4 Coexpression,1318;Enrichr Queries,521;GTEx Coexpression,1361"	"CXCL10,PITX2"
"gene_set_query"	"1358"	"TEAD1"	"1067.0"	"ARCHS4 Coexpression,1570;Enrichr Queries,1349;ReMap ChIP-seq,74;GTEx Coexpression,1274"	"MMP1,CXCL1,CXCL2,MMP10"
"gene_set_query"	"1359"	"SMAD5"	"1067.0"	"ARCHS4 Coexpression,1522;Enrichr Queries,1346;ReMap ChIP-seq,284;GTEx Coexpression,1117"	""
"gene_set_query"	"1360"	"ZFP91"	"1069.0"	"ARCHS4 Coexpression,672;Enrichr Queries,1024;GTEx Coexpression,1510"	""
"gene_set_query"	"1361"	"ZNF512"	"1071.0"	"ARCHS4 Coexpression,1058;Enrichr Queries,890;GTEx Coexpression,1265"	"CCL2"
"gene_set_query"	"1362"	"ZBTB6"	"1071.0"	"ARCHS4 Coexpression,612;Enrichr Queries,1359;GTEx Coexpression,1243"	""
"gene_set_query"	"1363"	"GLI2"	"1072.0"	"ARCHS4 Coexpression,400;Enrichr Queries,1403;GTEx Coexpression,1414"	"SLC16A1"
"gene_set_query"	"1364"	"YBX1"	"1075.0"	"ARCHS4 Coexpression,934;Enrichr Queries,944;GTEx Coexpression,1346"	"S100A9"
"gene_set_query"	"1365"	"TTF1"	"1076.0"	"ARCHS4 Coexpression,1289;GTEx Coexpression,863"	""
"gene_set_query"	"1366"	"CENPBD1"	"1077.0"	"ARCHS4 Coexpression,1026;GTEx Coexpression,1128"	""
"gene_set_query"	"1367"	"ZNF131"	"1077.0"	"ARCHS4 Coexpression,1490;Enrichr Queries,1000;GTEx Coexpression,741"	""
"gene_set_query"	"1368"	"HOXD3"	"1078.0"	"ARCHS4 Coexpression,1159;Enrichr Queries,567;GTEx Coexpression,1509"	"CXCL10,PITX2"
"gene_set_query"	"1369"	"ZNF316"	"1080.0"	"ARCHS4 Coexpression,1006;Enrichr Queries,1104;GTEx Coexpression,1130"	""
"gene_set_query"	"1370"	"ZNF354C"	"1080.0"	"ARCHS4 Coexpression,1089;Enrichr Queries,903;GTEx Coexpression,1248"	"CXCL10"
"gene_set_query"	"1371"	"ZNF808"	"1080.0"	"ARCHS4 Coexpression,1375;Enrichr Queries,601;GTEx Coexpression,1264"	"CXCL10,CXCL8"
"gene_set_query"	"1372"	"ZNF611"	"1080.0"	"ARCHS4 Coexpression,1171;Enrichr Queries,1121;GTEx Coexpression,949"	""
"gene_set_query"	"1373"	"CENPT"	"1080.0"	"ARCHS4 Coexpression,1282;Enrichr Queries,561;GTEx Coexpression,1398"	"CXCL10,TIMP1"
"gene_set_query"	"1374"	"CHAMP1"	"1081.0"	"ARCHS4 Coexpression,932;GTEx Coexpression,1229"	""
"gene_set_query"	"1375"	"PRDM6"	"1082.0"	"ARCHS4 Coexpression,1433;Enrichr Queries,565;GTEx Coexpression,1247"	"CXCL10,PITX2"
"gene_set_query"	"1376"	"ZNF606"	"1082.0"	"ARCHS4 Coexpression,1087;Enrichr Queries,952;GTEx Coexpression,1208"	"CXCL10"
"gene_set_query"	"1377"	"ZNF644"	"1083.0"	"ARCHS4 Coexpression,1555;Enrichr Queries,1379;ReMap ChIP-seq,36;GTEx Coexpression,1363"	"CXCL9,IL1B,S100P,MNDA,CXCL3,CXCL2"
"gene_set_query"	"1378"	"ZNF594"	"1084.0"	"ARCHS4 Coexpression,1618;Enrichr Queries,994;GTEx Coexpression,639"	"CXCL10"
"gene_set_query"	"1379"	"ZNF418"	"1084.0"	"ARCHS4 Coexpression,1402;Enrichr Queries,556;GTEx Coexpression,1293"	"C3,CXCL10"
"gene_set_query"	"1380"	"MYSM1"	"1084.0"	"ARCHS4 Coexpression,1291;Enrichr Queries,1263;GTEx Coexpression,698"	""
"gene_set_query"	"1381"	"ZNF225"	"1085.0"	"ARCHS4 Coexpression,845;GTEx Coexpression,1324"	""
"gene_set_query"	"1382"	"ZNF287"	"1085.0"	"ARCHS4 Coexpression,1188;Enrichr Queries,866;GTEx Coexpression,1200"	"CXCL10"
"gene_set_query"	"1383"	"ZNF793"	"1085.0"	"ARCHS4 Coexpression,1474;Enrichr Queries,685;GTEx Coexpression,1095"	"C3,CXCL10"
"gene_set_query"	"1384"	"SETDB2"	"1085.0"	"ARCHS4 Coexpression,1217;Enrichr Queries,706;GTEx Coexpression,1333"	"CXCL10,IL1B"
"gene_set_query"	"1385"	"OLIG1"	"1085.0"	"ARCHS4 Coexpression,1626;Enrichr Queries,207;GTEx Coexpression,1423"	"CXCL10,CCL2,PTGDS,S100A9,S100A8"
"gene_set_query"	"1386"	"NPAS1"	"1087.0"	"ARCHS4 Coexpression,1119;Enrichr Queries,789;GTEx Coexpression,1352"	"CXCL10"
"gene_set_query"	"1387"	"ZNF546"	"1087.0"	"ARCHS4 Coexpression,1229;Enrichr Queries,983;GTEx Coexpression,1048"	"CXCL10"
"gene_set_query"	"1388"	"ZNF555"	"1089.0"	"ARCHS4 Coexpression,979;Enrichr Queries,1008;GTEx Coexpression,1281"	""
"gene_set_query"	"1389"	"ZNF264"	"1089.0"	"ARCHS4 Coexpression,1103;Enrichr Queries,1119;GTEx Coexpression,1046"	""
"gene_set_query"	"1390"	"HIC1"	"1089.0"	"ARCHS4 Coexpression,1203;Enrichr Queries,598;GTEx Coexpression,1467"	"CXCL10,CCL2"
"gene_set_query"	"1391"	"ZNF285"	"1090.0"	"ARCHS4 Coexpression,1568;GTEx Coexpression,611"	""
"gene_set_query"	"1392"	"PRDM4"	"1091.0"	"ARCHS4 Coexpression,1464;Enrichr Queries,1276;GTEx Coexpression,532"	""
"gene_set_query"	"1393"	"ZNF711"	"1091.0"	"ARCHS4 Coexpression,1444;Enrichr Queries,798;GTEx Coexpression,1031"	"CXCL10"
"gene_set_query"	"1394"	"DR1"	"1092.0"	"ARCHS4 Coexpression,1598;Enrichr Queries,970;GTEx Coexpression,709"	"SLC16A1"
"gene_set_query"	"1395"	"ESX1"	"1092.0"	"ARCHS4 Coexpression,1627;Enrichr Queries,523;GTEx Coexpression,1127"	"CXCL10,PITX2"
"gene_set_query"	"1396"	"SCX"	"1093.0"	"ARCHS4 Coexpression,1093"	""
"gene_set_query"	"1397"	"ZNF559"	"1094.0"	"ARCHS4 Coexpression,813;Enrichr Queries,1209;GTEx Coexpression,1260"	""
"gene_set_query"	"1398"	"FOXO6"	"1096.0"	"ARCHS4 Coexpression,935;Enrichr Queries,1288;GTEx Coexpression,1064"	""
"gene_set_query"	"1399"	"TIGD4"	"1097.0"	"ARCHS4 Coexpression,1423;Enrichr Queries,268;GTEx Coexpression,1599"	"CXCL10,CTSK,IL1B,HMGCS2"
"gene_set_query"	"1400"	"ZNF484"	"1097.0"	"ARCHS4 Coexpression,1613;Enrichr Queries,906;GTEx Coexpression,772"	"CXCL10"
"gene_set_query"	"1401"	"DRGX"	"1098.0"	"ARCHS4 Coexpression,888;Enrichr Queries,817;GTEx Coexpression,1588"	"PITX2"
"gene_set_query"	"1402"	"ZNF142"	"1098.0"	"ARCHS4 Coexpression,1238;Enrichr Queries,1092;GTEx Coexpression,965"	""
"gene_set_query"	"1403"	"ZBTB4"	"1100.0"	"ARCHS4 Coexpression,1515;Enrichr Queries,1214;GTEx Coexpression,570"	""
"gene_set_query"	"1404"	"CXXC5"	"1103.0"	"ARCHS4 Coexpression,1410;GTEx Coexpression,795"	""
"gene_set_query"	"1405"	"ZNF563"	"1103.0"	"ARCHS4 Coexpression,855;Enrichr Queries,858;GTEx Coexpression,1596"	"CXCL10"
"gene_set_query"	"1406"	"THAP4"	"1103.0"	"ARCHS4 Coexpression,962;Enrichr Queries,864;GTEx Coexpression,1483"	"S100A9"
"gene_set_query"	"1407"	"CIC"	"1105.0"	"ARCHS4 Coexpression,1537;Enrichr Queries,1033;GTEx Coexpression,744"	""
"gene_set_query"	"1408"	"THAP6"	"1105.0"	"ARCHS4 Coexpression,1214;Enrichr Queries,1247;GTEx Coexpression,855"	""
"gene_set_query"	"1409"	"ZNF836"	"1106.0"	"ARCHS4 Coexpression,986;Enrichr Queries,880;GTEx Coexpression,1452"	"C3"
"gene_set_query"	"1410"	"HOXD8"	"1106.0"	"ARCHS4 Coexpression,1481;Enrichr Queries,377;GTEx Coexpression,1460"	"GREM1,CXCL10,PITX2"
"gene_set_query"	"1411"	"ZNF473"	"1107.0"	"ARCHS4 Coexpression,876;Enrichr Queries,1378;GTEx Coexpression,1068"	""
"gene_set_query"	"1412"	"ZNF557"	"1108.0"	"ARCHS4 Coexpression,1061;Enrichr Queries,1185;GTEx Coexpression,1077"	""
"gene_set_query"	"1413"	"JRKL"	"1108.0"	"ARCHS4 Coexpression,790;Enrichr Queries,978;GTEx Coexpression,1556"	"CXCL8"
"gene_set_query"	"1414"	"ZNF791"	"1109.0"	"ARCHS4 Coexpression,1155;Enrichr Queries,1323;GTEx Coexpression,848"	""
"gene_set_query"	"1415"	"EVX2"	"1110.0"	"ARCHS4 Coexpression,1068;Enrichr Queries,712;GTEx Coexpression,1551"	"PITX2"
"gene_set_query"	"1416"	"ZNF180"	"1111.0"	"ARCHS4 Coexpression,1607;Enrichr Queries,839;GTEx Coexpression,887"	"CXCL10"
"gene_set_query"	"1417"	"THRA"	"1112.0"	"Literature ChIP-seq,150;ARCHS4 Coexpression,1594;Enrichr Queries,1330;GTEx Coexpression,1374"	""
"gene_set_query"	"1418"	"RAX2"	"1113.0"	"ARCHS4 Coexpression,977;Enrichr Queries,1387;GTEx Coexpression,975"	""
"gene_set_query"	"1419"	"KCMF1"	"1115.0"	"ARCHS4 Coexpression,692;Enrichr Queries,1110;GTEx Coexpression,1542"	""
"gene_set_query"	"1420"	"EMX1"	"1115.0"	"ARCHS4 Coexpression,1191;Enrichr Queries,759;GTEx Coexpression,1396"	"PITX2"
"gene_set_query"	"1421"	"ZNF408"	"1116.0"	"ARCHS4 Coexpression,741;Enrichr Queries,1291;GTEx Coexpression,1316"	""
"gene_set_query"	"1422"	"PCGF6"	"1117.0"	"ARCHS4 Coexpression,1317;Enrichr Queries,1183;GTEx Coexpression,851"	""
"gene_set_query"	"1423"	"ZNF726"	"1118.0"	"ARCHS4 Coexpression,1446;GTEx Coexpression,790"	""
"gene_set_query"	"1424"	"ZNF487"	"1118.0"	"ARCHS4 Coexpression,1355;Enrichr Queries,438;GTEx Coexpression,1561"	"CXCL10,CXCL8,CCL2"
"gene_set_query"	"1425"	"GMEB2"	"1118.0"	"ARCHS4 Coexpression,1198;Enrichr Queries,1102;GTEx Coexpression,1054"	""
"gene_set_query"	"1426"	"ZNF728"	"1120.0"	"ARCHS4 Coexpression,1178;GTEx Coexpression,1061"	""
"gene_set_query"	"1427"	"DPRX"	"1121.0"	"ARCHS4 Coexpression,1441;Enrichr Queries,381;GTEx Coexpression,1541"	"CXCL10,CXCL8,PITX2"
"gene_set_query"	"1428"	"ZNF10"	"1122.0"	"ARCHS4 Coexpression,1047;Enrichr Queries,824;GTEx Coexpression,1495"	"CXCL10"
"gene_set_query"	"1429"	"ZNF286A"	"1122.0"	"ARCHS4 Coexpression,1411;Enrichr Queries,790;GTEx Coexpression,1166"	"SLC16A1"
"gene_set_query"	"1430"	"PRR12"	"1123.0"	"ARCHS4 Coexpression,1167;Enrichr Queries,1098;GTEx Coexpression,1105"	""
"gene_set_query"	"1431"	"HMX1"	"1126.0"	"ARCHS4 Coexpression,1321;Enrichr Queries,492;GTEx Coexpression,1566"	"CXCL10,PITX2"
"gene_set_query"	"1432"	"TRPS1"	"1129.0"	"ARCHS4 Coexpression,1534;Enrichr Queries,874;GTEx Coexpression,980"	"CXCL10"
"gene_set_query"	"1433"	"GLIS2"	"1131.0"	"ARCHS4 Coexpression,1546;Enrichr Queries,853;GTEx Coexpression,993"	"CXCL10"
"gene_set_query"	"1434"	"NR2C1"	"1131.0"	"ARCHS4 Coexpression,1561;Enrichr Queries,1075;GTEx Coexpression,757"	""
"gene_set_query"	"1435"	"ZNF428"	"1132.0"	"ARCHS4 Coexpression,1428;Enrichr Queries,580;GTEx Coexpression,1388"	"TIMP1,S100A9"
"gene_set_query"	"1436"	"ZNF676"	"1132.0"	"ARCHS4 Coexpression,1540;Enrichr Queries,457;GTEx Coexpression,1399"	"C3,CXCL10,CCL2"
"gene_set_query"	"1437"	"ZNF526"	"1132.0"	"ARCHS4 Coexpression,1419;Enrichr Queries,988;GTEx Coexpression,990"	"CXCL10"
"gene_set_query"	"1438"	"ZNF253"	"1132.0"	"ARCHS4 Coexpression,1505;Enrichr Queries,930;GTEx Coexpression,962"	"CXCL10"
"gene_set_query"	"1439"	"MEIS3"	"1133.0"	"ARCHS4 Coexpression,1592;Enrichr Queries,460;GTEx Coexpression,1347"	"C3,CXCL10,ANPEP"
"gene_set_query"	"1440"	"LEUTX"	"1133.0"	"ARCHS4 Coexpression,1343;Enrichr Queries,854;GTEx Coexpression,1203"	"MMP3"
"gene_set_query"	"1441"	"ZNF221"	"1134.0"	"ARCHS4 Coexpression,1560;Enrichr Queries,865;GTEx Coexpression,976"	"CXCL10"
"gene_set_query"	"1442"	"NEUROD4"	"1135.0"	"ARCHS4 Coexpression,1582;Enrichr Queries,646;GTEx Coexpression,1177"	"CXCL10,CCL2"
"gene_set_query"	"1443"	"THRB"	"1136.0"	"ARCHS4 Coexpression,1349;Enrichr Queries,767;GTEx Coexpression,1291"	"CXCL10"
"gene_set_query"	"1444"	"ZNF529"	"1136.0"	"ARCHS4 Coexpression,1120;Enrichr Queries,1179;GTEx Coexpression,1108"	""
"gene_set_query"	"1445"	"EBF4"	"1136.0"	"ARCHS4 Coexpression,1468;Enrichr Queries,821;GTEx Coexpression,1120"	"CXCL10"
"gene_set_query"	"1446"	"ZNF544"	"1137.0"	"ARCHS4 Coexpression,1293;Enrichr Queries,920;GTEx Coexpression,1197"	"CXCL10"
"gene_set_query"	"1447"	"TBPL1"	"1138.0"	"ARCHS4 Coexpression,854;GTEx Coexpression,1421"	""
"gene_set_query"	"1448"	"ZNF714"	"1139.0"	"ARCHS4 Coexpression,1602;Enrichr Queries,1322;GTEx Coexpression,493"	""
"gene_set_query"	"1449"	"ZNF490"	"1139.0"	"ARCHS4 Coexpression,1486;Enrichr Queries,1068;GTEx Coexpression,864"	""
"gene_set_query"	"1450"	"SOX8"	"1141.0"	"ARCHS4 Coexpression,1604;Enrichr Queries,231;GTEx Coexpression,1587"	"C3,CXCL10,TMEM158,CCL2,PTGDS"
"gene_set_query"	"1451"	"ZBTB20"	"1141.0"	"ARCHS4 Coexpression,1278;Enrichr Queries,593;GTEx Coexpression,1552"	"C3,CXCL10"
"gene_set_query"	"1452"	"ZNF837"	"1142.0"	"ARCHS4 Coexpression,838;Enrichr Queries,1404;GTEx Coexpression,1185"	""
"gene_set_query"	"1453"	"ZFP62"	"1142.0"	"ARCHS4 Coexpression,1524;Enrichr Queries,1278;GTEx Coexpression,625"	""
"gene_set_query"	"1454"	"RLF"	"1143.0"	"ARCHS4 Coexpression,1603;Enrichr Queries,1038;GTEx Coexpression,788"	""
"gene_set_query"	"1455"	"ZNF320"	"1143.0"	"ARCHS4 Coexpression,1062;Enrichr Queries,1286;GTEx Coexpression,1082"	""
"gene_set_query"	"1456"	"DPF1"	"1144.0"	"ARCHS4 Coexpression,1353;Enrichr Queries,1368;GTEx Coexpression,711"	""
"gene_set_query"	"1457"	"ZNF879"	"1145.0"	"ARCHS4 Coexpression,1440;GTEx Coexpression,849"	""
"gene_set_query"	"1458"	"ZBED3"	"1145.0"	"ARCHS4 Coexpression,1413;Enrichr Queries,617;GTEx Coexpression,1404"	"CXCL10,SLC16A1"
"gene_set_query"	"1459"	"ZSCAN26"	"1146.0"	"ARCHS4 Coexpression,1370;GTEx Coexpression,922"	""
"gene_set_query"	"1460"	"POU3F3"	"1146.0"	"ARCHS4 Coexpression,1279;Enrichr Queries,731;GTEx Coexpression,1428"	"PITX2"
"gene_set_query"	"1461"	"ARGFX"	"1146.0"	"ARCHS4 Coexpression,1149;Enrichr Queries,1152;GTEx Coexpression,1137"	""
"gene_set_query"	"1462"	"NFXL1"	"1147.0"	"ARCHS4 Coexpression,1231;Enrichr Queries,964;GTEx Coexpression,1246"	"CXCL10"
"gene_set_query"	"1463"	"ZNF630"	"1148.0"	"ARCHS4 Coexpression,865;GTEx Coexpression,1430"	""
"gene_set_query"	"1464"	"MTERF3"	"1148.0"	"ARCHS4 Coexpression,1365;GTEx Coexpression,931"	""
"gene_set_query"	"1465"	"GSX2"	"1149.0"	"ARCHS4 Coexpression,1226;Enrichr Queries,715;GTEx Coexpression,1506"	"PITX2"
"gene_set_query"	"1466"	"ZNF136"	"1149.0"	"ARCHS4 Coexpression,683;Enrichr Queries,1389;GTEx Coexpression,1375"	""
"gene_set_query"	"1467"	"ZNF624"	"1149.0"	"ARCHS4 Coexpression,1535;Enrichr Queries,553;GTEx Coexpression,1360"	"CXCL10,CTSK"
"gene_set_query"	"1468"	"SP3"	"1150.0"	"ARCHS4 Coexpression,1154;Enrichr Queries,1240;GTEx Coexpression,1057"	""
"gene_set_query"	"1469"	"CARF"	"1151.0"	"ARCHS4 Coexpression,1140;GTEx Coexpression,1161"	""
"gene_set_query"	"1470"	"SNAPC5"	"1151.0"	"ARCHS4 Coexpression,809;GTEx Coexpression,1493"	""
"gene_set_query"	"1471"	"ZNF420"	"1152.0"	"ARCHS4 Coexpression,1403;Enrichr Queries,1402;GTEx Coexpression,651"	""
"gene_set_query"	"1472"	"NFIX"	"1154.0"	"ARCHS4 Coexpression,1392;Enrichr Queries,1307;GTEx Coexpression,763"	""
"gene_set_query"	"1473"	"HOMEZ"	"1155.0"	"ARCHS4 Coexpression,924;Enrichr Queries,1139;GTEx Coexpression,1401"	""
"gene_set_query"	"1474"	"PHF1"	"1155.0"	"ARCHS4 Coexpression,1095;GTEx Coexpression,1215"	""
"gene_set_query"	"1475"	"ZNF705G"	"1156.0"	"ARCHS4 Coexpression,805;GTEx Coexpression,1507"	""
"gene_set_query"	"1476"	"AHCTF1"	"1158.0"	"ARCHS4 Coexpression,1338;Enrichr Queries,1164;GTEx Coexpression,971"	""
"gene_set_query"	"1477"	"SGSM2"	"1159.0"	"ARCHS4 Coexpression,1472;GTEx Coexpression,846"	""
"gene_set_query"	"1478"	"FEZF2"	"1161.0"	"ARCHS4 Coexpression,1390;Enrichr Queries,754;GTEx Coexpression,1338"	"PITX2"
"gene_set_query"	"1479"	"ZNF729"	"1161.0"	"ARCHS4 Coexpression,1267;GTEx Coexpression,1055"	""
"gene_set_query"	"1480"	"ZNF500"	"1162.0"	"ARCHS4 Coexpression,1586;Enrichr Queries,1229;GTEx Coexpression,672"	""
"gene_set_query"	"1481"	"MECP2"	"1163.0"	"ARCHS4 Coexpression,1532;Enrichr Queries,1143;GTEx Coexpression,814"	""
"gene_set_query"	"1482"	"MBNL2"	"1163.0"	"ARCHS4 Coexpression,739;Enrichr Queries,1338;GTEx Coexpression,1413"	""
"gene_set_query"	"1483"	"ZNF513"	"1163.0"	"ARCHS4 Coexpression,661;Enrichr Queries,1354;GTEx Coexpression,1475"	""
"gene_set_query"	"1484"	"CDC5L"	"1164.0"	"ARCHS4 Coexpression,1574;Enrichr Queries,1222;GTEx Coexpression,697"	""
"gene_set_query"	"1485"	"PATZ1"	"1165.0"	"ARCHS4 Coexpression,731;Enrichr Queries,1201;GTEx Coexpression,1564"	""
"gene_set_query"	"1486"	"ZNF525"	"1167.0"	"ARCHS4 Coexpression,1134;GTEx Coexpression,1199"	""
"gene_set_query"	"1487"	"ZSCAN23"	"1167.0"	"ARCHS4 Coexpression,1545;Enrichr Queries,922;GTEx Coexpression,1035"	"CXCL10"
"gene_set_query"	"1488"	"ZBTB37"	"1167.0"	"ARCHS4 Coexpression,1126;Enrichr Queries,1113;GTEx Coexpression,1263"	""
"gene_set_query"	"1489"	"ZNF48"	"1168.0"	"ARCHS4 Coexpression,791;Enrichr Queries,1253;GTEx Coexpression,1459"	""
"gene_set_query"	"1490"	"ZBTB18"	"1168.0"	"ARCHS4 Coexpression,1547;GTEx Coexpression,789"	""
"gene_set_query"	"1491"	"ZNF311"	"1169.0"	"ARCHS4 Coexpression,1610;Enrichr Queries,341;GTEx Coexpression,1557"	"C3,CXCL10,CCL2"
"gene_set_query"	"1492"	"WIZ"	"1170.0"	"ARCHS4 Coexpression,1174;Enrichr Queries,1297;GTEx Coexpression,1040"	""
"gene_set_query"	"1493"	"GMEB1"	"1172.0"	"ARCHS4 Coexpression,1301;Enrichr Queries,1293;GTEx Coexpression,921"	""
"gene_set_query"	"1494"	"KLF7"	"1173.0"	"ARCHS4 Coexpression,765;Enrichr Queries,1274;GTEx Coexpression,1479"	""
"gene_set_query"	"1495"	"ZNF835"	"1176.0"	"ARCHS4 Coexpression,1559;Enrichr Queries,860;GTEx Coexpression,1110"	"CXCL10"
"gene_set_query"	"1496"	"SPEN"	"1178.0"	"ARCHS4 Coexpression,1074;GTEx Coexpression,1282"	""
"gene_set_query"	"1497"	"ZNF195"	"1180.0"	"ARCHS4 Coexpression,1449;Enrichr Queries,1306;GTEx Coexpression,784"	""
"gene_set_query"	"1498"	"NR2E1"	"1182.0"	"ARCHS4 Coexpression,1395;Enrichr Queries,749;GTEx Coexpression,1402"	"PITX2"
"gene_set_query"	"1499"	"SOHLH1"	"1182.0"	"ARCHS4 Coexpression,1358;Enrichr Queries,686;GTEx Coexpression,1503"	"CXCL10,S100A9"
"gene_set_query"	"1500"	"ZNF572"	"1182.0"	"ARCHS4 Coexpression,1000;Enrichr Queries,969;GTEx Coexpression,1578"	"CXCL10"
"gene_set_query"	"1501"	"ZNF346"	"1184.0"	"ARCHS4 Coexpression,1250;Enrichr Queries,1127;GTEx Coexpression,1175"	""
"gene_set_query"	"1502"	"ZNF283"	"1185.0"	"ARCHS4 Coexpression,1467;Enrichr Queries,869;GTEx Coexpression,1218"	"CXCL10"
"gene_set_query"	"1503"	"TERB1"	"1185.0"	"ARCHS4 Coexpression,1566;GTEx Coexpression,804"	""
"gene_set_query"	"1504"	"YY2"	"1186.0"	"ARCHS4 Coexpression,1617;Enrichr Queries,626;GTEx Coexpression,1315"	"CXCL10,TIMP1"
"gene_set_query"	"1505"	"ZNF184"	"1187.0"	"ARCHS4 Coexpression,1252;Enrichr Queries,942;GTEx Coexpression,1368"	"CXCL10"
"gene_set_query"	"1506"	"MTERF4"	"1188.0"	"ARCHS4 Coexpression,878;GTEx Coexpression,1497"	""
"gene_set_query"	"1507"	"ZNF708"	"1188.0"	"ARCHS4 Coexpression,1533;Enrichr Queries,1315;GTEx Coexpression,717"	""
